date,home_team,away_team,country,country_full_home,country_full_away,rank_diff,point_diff,point_increase_home,point_increase_away,score_diff,home_won,lati_cn_home,long_cn_home,lati_cn_away,long_cn_away,neutral_0,neutral_1,rest_days_2.0,rest_days_3.0,rest_days_4.0,rest_days_5.0,rest_days_6.0,rest_days_7.0,rest_days_8.0,rest_days_9.0,rest_days_10.0,rest_days_11.0,rest_days_12.0,rest_days_13.0,rest_days_14.0
729878400,Albania,Northern Ireland,Albania,Albania,Northern Ireland,0.7292966606496831,-0.0667319010522903,0.44483391739240735,1.0144818084498557,-1.0,-1,0.0,0.0,13.634368000000002,26.660631,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
729878400,England,San Marino,England,England,San Marino,-1.999096394733761,0.15796890348065593,1.9712326370212392,0.039231852596638674,6.0,1,0.0,0.0,8.413139999999999,13.632077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
729878400,Greece,Luxembourg,Greece,Greece,Luxembourg,-1.1839057867228542,0.08196716077098293,1.3383356069312355,0.2559540650084646,2.0,1,0.0,0.0,10.741065,15.694729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730483200,Netherlands,Turkey,Netherlands,Netherlands,Turkey,-0.5683536949595162,0.06544504279061925,1.9340033999571213,1.0144818084498557,2.0,1,0.0,0.0,13.168887999999995,29.952056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730483200,Portugal,Italy,Portugal,Portugal,Italy,0.529658144402114,-0.07334074824443576,1.3383356069312355,1.953611395567768,-2.0,-1,0.0,0.0,2.472068,20.791834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730483200,Spain,Lithuania,Spain,Spain,Lithuania,-1.2837250448466386,0.11170697313563759,1.747857214636532,0.3281948024790734,5.0,1,0.0,0.0,14.705771,27.630495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730656000,Algeria,Ghana,Algeria,Algeria,Ghana,-0.13580357642311652,0.005965418061309951,1.3755648439953536,1.1228429146557686,1.0,1,0.0,0.0,20.087359,2.68282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730742400,Nigeria,Congo,Nigeria,Nigeria,Congo,-1.2670885018260079,0.11170697313563759,1.78508645170065,0.36431517121437773,2.0,1,0.0,0.0,9.31002,7.152382000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730742400,Senegal,Gabon,Senegal,Senegal,Gabon,-0.05262086131996269,-0.01055669991905374,0.9288139992259394,0.8700003335086385,1.0,1,0.0,0.0,15.30109,26.061806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730742400,Kenya,Guinea,Kenya,Kenya,Guinea,0.23020037003076013,-0.03368766509156291,0.5565216285847608,0.7616392273027254,2.0,1,0.0,0.0,9.969146,47.602838000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730828800,Benin,Ethiopia,Benin,Benin,Ethiopia,0.7126601176290523,-0.04360093587978112,0.0725415467512289,0.400435539949682,1.0,1,0.0,0.0,0.1626899999999995,38.173839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730828800,Morocco,Tunisia,Morocco,Morocco,Tunisia,0.06383493982445262,-0.020469970707271953,1.1149601845465287,1.1589632833910728,0.0,0,0.0,0.0,2.095214999999996,16.630119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730828800,Niger,Botswana,Niger,Niger,Botswana,-0.9509941844340234,0.03240080682989186,0.48206315445652526,-0.033008884873969996,1.0,1,0.0,0.0,39.936263,16.6032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730828800,Togo,Angola,Togo,Togo,Angola,-0.0027112322580704236,-0.01055669991905374,0.295916969135936,0.2559540650084646,-1.0,-1,0.0,0.0,19.822235,17.049105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
730828800,Zambia,Madagascar,Zambia,Zambia,Madagascar,-0.6848094961039315,0.055531772002401024,1.3383356069312355,0.5449170148908995,2.0,1,0.0,0.0,5.633049999999999,19.019775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
731692800,San Marino,Turkey,San Marino,San Marino,Turkey,1.4113949244955442,-0.09977613701301767,0.0725415467512289,1.0144818084498557,0.0,0,0.0,0.0,4.978614999999998,22.785545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
732902400,Italy,Malta,Italy,Italy,Malta,-1.1672692437022234,0.11501139673171033,2.0456911111494747,0.5810373836262037,5.0,1,0.0,0.0,5.934443999999999,1.8080359999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
732902400,Netherlands,San Marino,Netherlands,Netherlands,San Marino,-1.9658233086924994,0.1546644798845832,1.9340033999571213,0.039231852596638674,6.0,1,0.0,0.0,8.190272999999998,7.166511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733161600,Austria,France,Austria,Austria,France,0.26347345607202177,-0.03699208868763565,1.3383356069312355,1.5562873394794206,-1.0,-1,0.0,0.0,1.2885929999999988,12.336323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733507200,Denmark,Spain,Denmark,Denmark,Spain,-0.08589394736122423,-0.000643429130835525,1.8595449258288856,1.6646484456853334,1.0,1,0.0,0.0,15.800252999999998,13.251005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733507200,Hungary,Greece,Hungary,Hungary,Greece,0.0971080258657141,-0.01716554711119922,1.263877132803,1.267324389596986,-1.0,-1,0.0,0.0,8.088286000000004,2.321007999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733507200,Republic of Ireland,Northern Ireland,Republic of Ireland,Republic of Ireland,Northern Ireland,-0.6016267810007776,0.06544504279061925,1.9340033999571213,1.0144818084498557,3.0,1,0.0,0.0,1.3747900000000044,1.7515900000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
733507200,Switzerland,Portugal,Switzerland,Switzerland,Portugal,-0.3354420926706856,0.03240080682989186,1.8223156887647678,1.267324389596986,0.0,0,0.0,0.0,7.418315999999997,16.451966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
